"","from","to","year"
"26031",25,93,2010
"26032",25,924,2010
"26033",25,1828,2010
"26034",26,1121,2010
"26035",26,1925,2010
"26036",27,1918,2010
"26037",28,50,2010
"26038",28,1926,2010
"26039",29,466,2010
"26040",29,581,2010
"26041",29,829,2010
"26042",29,926,2010
"26043",29,987,2010
"26044",29,1156,2010
"26045",29,1362,2010
"26046",29,1463,2010
"26047",29,1587,2010
"26048",29,1611,2010
"26049",29,1927,2010
"26050",29,1726,2010
"26051",29,1928,2010
"26052",29,1929,2010
"26053",29,1930,2010
"26054",29,1931,2010
"26055",30,292,2010
"26056",30,963,2010
"26057",30,1280,2010
"26058",30,1932,2010
"26059",31,1933,2010
"26060",32,617,2010
"26061",32,713,2010
"26062",32,1865,2010
"26063",32,1934,2010
"26064",33,148,2010
"26065",33,1935,2010
"26066",34,494,2010
"26067",34,1146,2010
"26068",35,1936,2010
"26069",36,1438,2010
"26070",36,1674,2010
"26071",37,184,2010
"26072",37,792,2010
"26073",37,1141,2010
"26074",38,307,2010
"26075",38,330,2010
"26076",38,665,2010
"26077",38,1937,2010
"26078",39,1052,2010
"26079",39,1938,2010
"26080",40,293,2010
"26081",40,560,2010
"26082",40,888,2010
"26083",40,1454,2010
"26084",40,1615,2010
"26085",40,1939,2010
"26086",41,180,2010
"26087",41,370,2010
"26088",41,1846,2010
"26089",42,671,2010
"26090",42,864,2010
"26091",42,1940,2010
"26092",43,190,2010
"26093",43,1535,2010
"26094",43,1646,2010
"26095",44,537,2010
"26096",44,1402,2010
"26097",44,1712,2010
"26098",45,1064,2010
"26099",46,825,2010
"26100",46,903,2010
"26101",46,1097,2010
"26102",46,1941,2010
"26103",47,1290,2010
"26104",47,1427,2010
"26105",47,1527,2010
"26106",47,1543,2010
"26107",47,1555,2010
"26108",47,1601,2010
"26109",47,1653,2010
"26110",47,1710,2010
"26111",47,1919,2010
"26112",48,263,2010
"26113",49,112,2010
"26114",49,1942,2010
"26115",50,1926,2010
"26116",51,122,2010
"26117",51,196,2010
"26118",51,1387,2010
"26119",51,1477,2010
"26120",51,1771,2010
"26121",51,1850,2010
"26122",52,151,2010
"26123",52,774,2010
"26124",52,1943,2010
"26125",53,1944,2010
"26126",54,499,2010
"26127",54,630,2010
"26128",54,1945,2010
"26129",55,1946,2010
"26130",56,402,2010
"26131",56,1947,2010
"26132",57,627,2010
"26133",57,1262,2010
"26134",57,1266,2010
"26135",57,1422,2010
"26136",57,1444,2010
"26137",57,1948,2010
"26138",58,1949,2010
"26139",58,1950,2010
"26140",59,1951,2010
"26141",60,461,2010
"26142",60,1952,2010
"26143",61,731,2010
"26144",61,835,2010
"26145",61,977,2010
"26146",61,1184,2010
"26147",61,1334,2010
"26148",61,1625,2010
"26149",61,1754,2010
"26150",61,1953,2010
"26151",62,155,2010
"26152",62,341,2010
"26153",62,812,2010
"26154",62,892,2010
"26155",62,1111,2010
"26156",62,1954,2010
"26157",63,897,2010
"26158",63,1794,2010
"26159",64,1955,2010
"26160",64,1956,2010
"26161",65,1957,2010
"26162",66,777,2010
"26163",66,1958,2010
"26164",67,1572,2010
"26165",68,1959,2010
"26166",69,1447,2010
"26167",70,1259,2010
"26168",70,1960,2010
"26169",71,671,2010
"26170",71,1961,2010
"26171",72,1737,2010
"26172",72,1771,2010
"26173",72,1962,2010
"26174",73,535,2010
"26175",73,616,2010
"26176",73,774,2010
"26177",74,305,2010
"26178",74,392,2010
"26179",74,546,2010
"26180",74,557,2010
"26181",74,1920,2010
"26182",75,86,2010
"26183",75,834,2010
"26184",75,981,2010
"26185",75,1545,2010
"26186",75,1560,2010
"26187",75,1963,2010
"26188",76,1964,2010
"26189",77,552,2010
"26190",77,1965,2010
"26191",78,453,2010
"26192",78,1173,2010
"26193",78,1966,2010
"26194",78,1521,2010
"26195",78,1818,2010
"26196",78,1967,2010
"26197",79,81,2010
"26198",79,626,2010
"26199",79,1968,2010
"26200",80,1174,2010
"26201",80,1354,2010
"26202",80,1598,2010
"26203",80,1635,2010
"26204",80,1724,2010
"26205",81,626,2010
"26206",81,1968,2010
"26207",82,1258,2010
"26208",82,1969,2010
"26209",83,303,2010
"26210",83,1066,2010
"26211",83,1336,2010
"26212",83,1970,2010
"26213",84,182,2010
"26214",84,1294,2010
"26215",84,1971,2010
"26216",85,219,2010
"26217",85,1039,2010
"26218",85,1595,2010
"26219",85,1972,2010
"26220",86,710,2010
"26221",86,716,2010
"26222",86,834,2010
"26223",86,981,2010
"26224",86,1545,2010
"26225",86,1560,2010
"26226",87,943,2010
"26227",87,1973,2010
"26228",88,363,2010
"26229",88,1537,2010
"26230",88,1974,2010
"26231",89,698,2010
"26232",89,1495,2010
"26233",89,1799,2010
"26234",90,395,2010
"26235",90,828,2010
"26236",91,568,2010
"26237",91,1118,2010
"26238",91,1360,2010
"26239",91,1701,2010
"26240",92,216,2010
"26241",92,1975,2010
"26242",92,275,2010
"26243",92,301,2010
"26244",92,513,2010
"26245",92,1378,2010
"26246",92,1976,2010
"26247",92,1664,2010
"26248",92,1977,2010
"26249",93,173,2010
"26250",93,385,2010
"26251",93,768,2010
"26252",93,1978,2010
"26253",93,881,2010
"26254",93,924,2010
"26255",93,1676,2010
"26256",93,1684,2010
"26257",93,1979,2010
"26258",93,1828,2010
"26259",93,1980,2010
"26260",94,394,2010
"26261",94,815,2010
"26262",95,127,2010
"26263",96,474,2010
"26264",96,890,2010
"26265",96,1500,2010
"26266",97,153,2010
"26267",97,211,2010
"26268",97,1183,2010
"26269",97,1468,2010
"26270",97,1981,2010
"26271",98,1172,2010
"26272",98,1744,2010
"26273",98,1798,2010
"26274",98,1853,2010
"26275",98,1982,2010
"26276",99,498,2010
"26277",99,1439,2010
"26278",100,1142,2010
"26279",100,1190,2010
"26280",100,1983,2010
"26281",101,239,2010
"26282",101,1004,2010
"26283",101,1232,2010
"26284",101,1762,2010
"26285",101,1984,2010
"26286",101,1985,2010
"26287",101,1986,2010
"26288",102,850,2010
"26289",102,942,2010
"26290",102,948,2010
"26291",103,889,2010
"26292",103,1289,2010
"26293",103,1561,2010
"26294",103,1849,2010
"26295",103,1854,2010
"26296",103,1987,2010
"26297",104,471,2010
"26298",104,875,2010
"26299",104,887,2010
"26300",104,1768,2010
"26301",104,1988,2010
"26302",105,111,2010
"26303",105,733,2010
"26304",105,1387,2010
"26305",105,1567,2010
"26306",106,264,2010
"26307",106,282,2010
"26308",106,457,2010
"26309",106,510,2010
"26310",106,646,2010
"26311",106,1403,2010
"26312",106,1575,2010
"26313",106,1608,2010
"26314",106,1989,2010
"26315",107,1012,2010
"26316",107,1990,2010
"26317",108,1911,2010
"26318",109,506,2010
"26319",109,1991,2010
"26320",110,1992,2010
"26321",111,158,2010
"26322",111,177,2010
"26323",111,605,2010
"26324",111,1453,2010
"26325",111,1567,2010
"26326",111,1993,2010
"26327",112,1942,2010
"26328",113,400,2010
"26329",113,1368,2010
"26330",113,1753,2010
"26331",114,1347,2010
"26332",114,1994,2010
"26333",115,1995,2010
"26334",116,1996,2010
"26335",116,1099,2010
"26336",116,1997,2010
"26337",117,240,2010
"26338",117,894,2010
"26339",117,1401,2010
"26340",117,1998,2010
"26341",118,684,2010
"26342",118,1387,2010
"26343",118,1771,2010
"26344",119,252,2010
"26345",119,635,2010
"26346",119,702,2010
"26347",120,596,2010
"26348",120,1999,2010
"26349",121,801,2010
"26350",121,1213,2010
"26351",121,2000,2010
"26352",122,196,2010
"26353",122,418,2010
"26354",122,1127,2010
"26355",122,1358,2010
"26356",122,1477,2010
"26357",122,1850,2010
"26358",123,290,2010
"26359",123,401,2010
"26360",123,431,2010
"26361",123,484,2010
"26362",123,2001,2010
"26363",123,803,2010
"26364",123,862,2010
"26365",123,1043,2010
"26366",123,1186,2010
"26367",123,1216,2010
"26368",123,1273,2010
"26369",123,2002,2010
"26370",123,2003,2010
"26371",123,2004,2010
"26372",123,1905,2010
"26373",124,1160,2010
"26374",124,1549,2010
"26375",124,2005,2010
"26376",125,909,2010
"26377",125,2006,2010
"26378",126,224,2010
"26379",127,2007,2010
"26380",128,314,2010
"26381",128,761,2010
"26382",128,2008,2010
"26383",129,2009,2010
"26384",130,2010,2010
"26385",131,1728,2010
"26386",132,969,2010
"26387",132,2011,2010
"26388",133,2012,2010
"26389",134,261,2010
"26390",134,708,2010
"26391",134,1863,2010
"26392",134,1866,2010
"26393",135,626,2010
"26394",136,2013,2010
"26395",137,168,2010
"26396",137,334,2010
"26397",137,2014,2010
"26398",138,970,2010
"26399",138,1192,2010
"26400",138,1410,2010
"26401",139,304,2010
"26402",139,692,2010
"26403",139,1542,2010
"26404",140,447,2010
"26405",140,591,2010
"26406",140,822,2010
"26407",140,1382,2010
"26408",140,1674,2010
"26409",141,285,2010
"26410",141,721,2010
"26411",141,2015,2010
"26412",141,1255,2010
"26413",141,2016,2010
"26414",142,2017,2010
"26415",143,1200,2010
"26416",143,1487,2010
"26417",143,2018,2010
"26418",144,419,2010
"26419",144,938,2010
"26420",144,1767,2010
"26421",144,2019,2010
"26422",145,315,2010
"26423",146,1264,2010
"26424",146,1314,2010
"26425",146,1533,2010
"26426",146,1848,2010
"26427",147,910,2010
"26428",148,257,2010
"26429",148,389,2010
"26430",148,962,2010
"26431",148,2020,2010
"26432",148,2021,2010
"26433",148,2022,2010
"26434",148,1935,2010
"26435",148,1823,2010
"26436",148,2023,2010
"26437",149,1548,2010
"26438",149,2024,2010
"26439",150,1116,2010
"26440",150,2025,2010
"26441",151,774,2010
"26442",151,1943,2010
"26443",152,191,2010
"26444",152,260,2010
"26445",152,577,2010
"26446",152,967,2010
"26447",152,970,2010
"26448",152,1017,2010
"26449",152,1145,2010
"26450",152,1559,2010
"26451",152,1706,2010
"26452",152,1855,2010
"26453",152,2026,2010
"26454",153,211,2010
"26455",153,2027,2010
"26456",153,1062,2010
"26457",153,1183,2010
"26458",153,1206,2010
"26459",153,1209,2010
"26460",153,2028,2010
"26461",153,1468,2010
"26462",153,2029,2010
"26463",153,1981,2010
"26464",153,2030,2010
"26465",153,1833,2010
"26466",153,2031,2010
"26467",154,2032,2010
"26468",155,341,2010
"26469",155,812,2010
"26470",155,892,2010
"26471",155,1111,2010
"26472",155,1954,2010
"26473",156,257,2010
"26474",156,329,2010
"26475",156,720,2010
"26476",156,2033,2010
"26477",157,358,2010
"26478",157,1212,2010
"26479",157,2034,2010
"26480",158,1993,2010
"26481",159,404,2010
"26482",159,1334,2010
"26483",160,258,2010
"26484",160,505,2010
"26485",160,2035,2010
"26486",161,388,2010
"26487",161,838,2010
"26488",161,1105,2010
"26489",161,1223,2010
"26490",161,1295,2010
"26491",161,1307,2010
"26492",161,2036,2010
"26493",162,1060,2010
"26494",162,2037,2010
"26495",163,430,2010
"26496",163,438,2010
"26497",163,1642,2010
"26498",163,2038,2010
"26499",164,610,2010
"26500",164,1029,2010
"26501",164,1053,2010
"26502",164,2039,2010
"26503",165,787,2010
"26504",165,1104,2010
"26505",165,2040,2010
"26506",166,1376,2010
"26507",166,2041,2010
"26508",167,248,2010
"26509",167,1357,2010
"26510",167,1375,2010
"26511",167,1754,2010
"26512",168,334,2010
"26513",168,2014,2010
"26514",169,398,2010
"26515",169,1680,2010
"26516",169,1953,2010
"26517",170,555,2010
"26518",170,1577,2010
"26519",170,2042,2010
"26520",171,360,2010
"26521",171,796,2010
"26522",171,921,2010
"26523",171,2043,2010
"26524",171,1229,2010
"26525",171,2044,2010
"26526",172,1016,2010
"26527",172,1305,2010
"26528",172,1363,2010
"26529",172,1826,2010
"26530",173,1828,2010
"26531",174,1050,2010
"26532",174,1644,2010
"26533",174,1801,2010
"26534",174,2045,2010
"26535",175,894,2010
"26536",175,2046,2010
"26537",176,190,2010
"26538",176,320,2010
"26539",176,1398,2010
"26540",176,1646,2010
"26541",177,605,2010
"26542",177,1213,2010
"26543",177,1453,2010
"26544",177,1567,2010
"26545",177,2047,2010
"26546",177,1993,2010
"26547",178,915,2010
"26548",179,319,2010
"26549",179,463,2010
"26550",179,476,2010
"26551",179,492,2010
"26552",179,548,2010
"26553",179,688,2010
"26554",179,1208,2010
"26555",179,1269,2010
"26556",179,1420,2010
"26557",179,1617,2010
"26558",179,1690,2010
"26559",179,1700,2010
"26560",179,2048,2010
"26561",179,2049,2010
"26562",180,1846,2010
"26563",181,1501,2010
"26564",181,1719,2010
"26565",181,2050,2010
"26566",182,1294,2010
"26567",182,1971,2010
"26568",182,1526,2010
"26569",182,2051,2010
"26570",183,506,2010
"26571",183,814,2010
"26572",183,2052,2010
"26573",184,792,2010
"26574",184,1141,2010
"26575",185,283,2010
"26576",185,828,2010
"26577",185,1485,2010
"26578",185,1614,2010
"26579",185,1771,2010
"26580",185,1962,2010
"26581",185,2053,2010
"26582",186,1138,2010
"26583",187,1234,2010
"26584",187,1245,2010
"26585",188,2054,2010
"26586",188,2055,2010
"26587",188,2056,2010
"26588",189,1442,2010
"26589",189,2057,2010
"26590",190,320,2010
"26591",190,690,2010
"26592",190,1173,2010
"26593",190,1288,2010
"26594",190,1346,2010
"26595",190,1398,2010
"26596",190,1473,2010
"26597",190,1535,2010
"26598",190,1646,2010
"26599",190,2058,2010
"26600",190,2059,2010
"26601",190,2060,2010
"26602",191,260,2010
"26603",191,373,2010
"26604",191,577,2010
"26605",191,809,2010
"26606",191,970,2010
"26607",191,1348,2010
"26608",191,1365,2010
"26609",191,1559,2010
"26610",191,1855,2010
"26611",191,2026,2010
"26612",192,2061,2010
"26613",193,409,2010
"26614",193,750,2010
"26615",193,992,2010
"26616",193,1228,2010
"26617",193,2062,2010
"26618",194,390,2010
"26619",194,789,2010
"26620",194,2063,2010
"26621",195,1031,2010
"26622",195,1352,2010
"26623",195,2064,2010
"26624",196,418,2010
"26625",196,776,2010
"26626",196,1127,2010
"26627",196,1358,2010
"26628",196,1477,2010
"26629",196,1850,2010
"26630",196,2065,2010
"26631",197,272,2010
"26632",197,982,2010
"26633",197,2066,2010
"26634",198,986,2010
"26635",198,2067,2010
"26636",199,226,2010
"26637",199,778,2010
"26638",199,1268,2010
"26639",199,1641,2010
"26640",199,2068,2010
"26641",200,909,2010
"26642",200,1791,2010
"26643",200,1842,2010
"26644",200,2006,2010
"26645",201,525,2010
"26646",201,1405,2010
"26647",202,440,2010
"26648",202,697,2010
"26649",202,1140,2010
"26650",202,1847,2010
"26651",203,1141,2010
"26652",203,2069,2010
"26653",204,1643,2010
"26654",204,1883,2010
"26655",204,2070,2010
"26656",205,729,2010
"26657",205,2071,2010
"26658",206,2072,2010
"26659",207,268,2010
"26660",208,846,2010
"26661",209,2073,2010
"26662",210,415,2010
"26663",210,496,2010
"26664",210,832,2010
"26665",210,1476,2010
"26666",211,728,2010
"26667",211,1062,2010
"26668",211,1183,2010
"26669",211,1206,2010
"26670",211,1209,2010
"26671",211,2028,2010
"26672",211,1468,2010
"26673",211,2029,2010
"26674",211,1981,2010
"26675",211,2074,2010
"26676",212,2075,2010
"26677",213,237,2010
"26678",213,1589,2010
"26679",213,1808,2010
"26680",213,1877,2010
"26681",214,629,2010
"26682",215,957,2010
"26683",215,2006,2010
"26684",216,1976,2010
"26685",217,2076,2010
"26686",218,349,2010
"26687",218,428,2010
"26688",218,934,2010
"26689",218,1612,2010
"26690",218,1618,2010
"26691",218,1634,2010
"26692",218,1671,2010
"26693",218,1778,2010
"26694",218,2077,2010
"26695",219,593,2010
"26696",219,1039,2010
"26697",219,1595,2010
"26698",219,1972,2010
"26699",220,2078,2010
"26700",220,2079,2010
"26701",220,2080,2010
"26702",221,286,2010
"26703",221,1153,2010
"26704",221,1446,2010
"26705",222,1429,2010
"26706",222,2081,2010
"26707",223,456,2010
"26708",223,676,2010
"26709",223,2082,2010
"26710",224,2083,2010
"26711",225,576,2010
"26712",225,1217,2010
"26713",225,2084,2010
"26714",226,778,2010
"26715",226,1268,2010
"26716",226,1641,2010
"26717",226,2068,2010
"26718",227,1439,2010
"26719",227,1443,2010
"26720",227,2085,2010
"26721",228,940,2010
"26722",228,1582,2010
"26723",229,784,2010
"26724",229,2086,2010
"26725",230,357,2010
"26726",230,2087,2010
"26727",231,502,2010
"26728",231,724,2010
"26729",231,2088,2010
"26730",231,935,2010
"26731",231,1742,2010
"26732",231,2089,2010
"26733",232,2090,2010
"26734",233,2091,2010
"26735",233,1243,2010
"26736",233,2092,2010
"26737",234,766,2010
"26738",234,824,2010
"26739",234,2093,2010
"26740",235,2094,2010
"26741",236,255,2010
"26742",236,654,2010
"26743",236,675,2010
"26744",236,1102,2010
"26745",236,1308,2010
"26746",236,1919,2010
"26747",236,1794,2010
"26748",237,380,2010
"26749",237,679,2010
"26750",237,790,2010
"26751",237,1280,2010
"26752",237,2095,2010
"26753",237,1534,2010
"26754",237,1589,2010
"26755",237,1695,2010
"26756",237,2096,2010
"26757",237,2097,2010
"26758",237,1808,2010
"26759",237,1877,2010
"26760",238,332,2010
"26761",238,1701,2010
"26762",239,1004,2010
"26763",239,1984,2010
"26764",240,894,2010
"26765",240,1401,2010
"26766",240,1998,2010
"26767",241,738,2010
"26768",241,865,2010
"26769",242,1426,2010
"26770",242,1643,2010
"26771",242,1856,2010
"26772",242,2098,2010
"26773",243,1387,2010
"26774",244,2099,2010
"26775",245,1627,2010
"26776",245,1886,2010
"26777",245,2100,2010
"26778",246,1338,2010
"26779",246,1462,2010
"26780",246,2101,2010
"26781",246,2102,2010
"26782",247,395,2010
"26783",247,472,2010
"26784",247,475,2010
"26785",247,586,2010
"26786",247,828,2010
"26787",247,1458,2010
"26788",247,1610,2010
"26789",247,2103,2010
"26790",247,1730,2010
"26791",248,1357,2010
"26792",248,1375,2010
"26793",248,1754,2010
"26794",249,1923,2010
"26795",250,470,2010
"26796",250,1860,2010
"26797",250,2104,2010
"26798",251,2105,2010
"26799",252,635,2010
"26800",252,702,2010
"26801",252,2106,2010
"26802",253,614,2010
"26803",253,2107,2010
"26804",254,1449,2010
"26805",254,2108,2010
"26806",255,675,2010
"26807",256,484,2010
"26808",256,606,2010
"26809",256,638,2010
"26810",256,2109,2010
"26811",257,329,2010
"26812",257,2033,2010
"26813",257,1823,2010
"26814",257,2023,2010
"26815",258,505,2010
"26816",258,2035,2010
"26817",259,307,2010
"26818",259,665,2010
"26819",259,1107,2010
"26820",259,2110,2010
"26821",259,1727,2010
"26822",259,1795,2010
"26823",259,1889,2010
"26824",259,2063,2010
"26825",260,351,2010
"26826",260,373,2010
"26827",260,575,2010
"26828",260,577,2010
"26829",260,667,2010
"26830",260,790,2010
"26831",260,809,2010
"26832",260,970,2010
"26833",260,1202,2010
"26834",260,1280,2010
"26835",260,1348,2010
"26836",260,1350,2010
"26837",260,1365,2010
"26838",260,1559,2010
"26839",260,1586,2010
"26840",260,1608,2010
"26841",260,1855,2010
"26842",260,2026,2010
"26843",260,2053,2010
"26844",261,708,2010
"26845",262,484,2010
"26846",262,2111,2010
"26847",263,2112,2010
"26848",263,2113,2010
"26849",263,2114,2010
"26850",264,282,2010
"26851",264,457,2010
"26852",264,510,2010
"26853",264,646,2010
"26854",264,1403,2010
"26855",264,1575,2010
"26856",264,1608,2010
"26857",264,1989,2010
"26858",265,1174,2010
"26859",265,1263,2010
"26860",265,2115,2010
"26861",266,2116,2010
"26862",267,736,2010
"26863",267,1233,2010
"26864",267,1460,2010
"26865",268,2117,2010
"26866",269,736,2010
"26867",269,1019,2010
"26868",269,2118,2010
"26869",269,1233,2010
"26870",269,1460,2010
"26871",269,2119,2010
"26872",270,910,2010
"26873",270,2120,2010
"26874",271,944,2010
"26875",271,1606,2010
"26876",271,2121,2010
"26877",272,982,2010
"26878",272,2066,2010
"26879",273,557,2010
"26880",273,1539,2010
"26881",273,2122,2010
"26882",274,305,2010
"26883",274,441,2010
"26884",274,856,2010
"26885",274,1341,2010
"26886",275,513,2010
"26887",275,1977,2010
"26888",276,539,2010
"26889",276,1775,2010
